53        1        
56        1        
57        1        
62        1        
63        1        
64        1        
72        1        
75        1        
76        1        
81        1        
85        1        
13        23       
29        1        
56        1        
57        1        
58        1        
76        1        
86        3        
0         1        
4         1        
8         3        
12        1        
13        2        
21        2        
24        1        
25        1        
33        1        
37        1        
40        1        
41        1        
42        10       
43        1        
45        1        
53        1        
57        1        
58        1        
63        1        
64        1        
72        2        
75        1        
81        2        
85        2        
91        1        
0         41       
1         11       
2         6        
3         15       
4         41       
5         15       
6         11       
7         18       
8         6        
9         12       
10        13       
12        19       
13        192      
14        23       
15        14       
16        11       
17        6        
18        16       
19        7        
20        12       
21        19       
22        24       
23        12       
24        6        
25        55       
27        14       
28        22       
29        23       
30        11       
31        10       
32        6        
33        48       
34        11       
36        34       
37        20       
38        22       
39        7        
40        29       
41        41       
42        37       
43        40       
44        1        
45        48       
47        5        
48        27       
49        6        
50        14       
51        6        
52        6        
53        42       
54        1        
55        14       
56        23       
57        32       
58        97       
59        6        
61        22       
62        7        
63        17       
64        41       
65        15       
66        11       
67        11       
68        12       
69        14       
70        6        
71        7        
72        55       
73        5        
74        21       
75        29       
76        52       
77        11       
78        6        
79        5        
81        27       
82        11       
83        7        
84        14       
85        25       
86        5        
87        12       
88        5        
89        5        
90        6        
91        14       
92        3        
93        29       
10        1        
13        3        
19        1        
27        1        
29        1        
49        3        
56        1        
57        1        
76        1        
13        15       
21        1        
57        10       
58        15       
63        1        
81        1        
85        1        
86        1        
89        1        
7         1        
12        9        
13        4        
14        2        
21        1        
22        1        
31        1        
33        9        
36        1        
45        9        
48        2        
57        1        
58        1        
61        1        
74        1        
81        1        
85        1        
13        5        
14        1        
47        1        
57        4        
58        1        
83        1        
91        1        
13        1        
25        9        
38        1        
57        1        
92        2        
4         1        
6         2        
7         17       
13        20       
14        17       
22        16       
23        2        
29        1        
31        2        
36        16       
38        1        
39        2        
48        17       
53        1        
56        1        
57        5        
58        17       
61        16       
62        1        
63        1        
66        2        
74        16       
75        1        
76        1        
86        3        
13        17       
58        2        
59        1        
63        1        
86        1        
12        9        
13        2        
37        1        
38        1        
58        1        
63        1        
85        1        
2         1        
7         1        
13        3        
14        1        
22        1        
31        1        
36        2        
48        1        
58        3        
61        1        
74        1        
88        1        
91        1        
7         1        
13        3        
14        1        
18        1        
21        1        
22        1        
36        1        
37        1        
41        11       
48        1        
58        5        
61        1        
63        1        
64        11       
72        1        
74        1        
0         36       
1         12       
2         13       
3         15       
4         16       
5         15       
6         13       
7         31       
8         16       
9         10       
10        14       
12        16       
13        232      
14        35       
15        15       
16        12       
17        16       
18        18       
19        16       
20        11       
21        50       
22        39       
23        13       
24        16       
25        22       
27        16       
28        13       
29        19       
30        13       
31        20       
32        16       
33        46       
34        12       
35        2        
36        49       
37        28       
38        14       
39        17       
40        33       
41        31       
42        35       
43        36       
44        4        
45        46       
47        15       
48        60       
49        16       
50        15       
51        15       
52        16       
53        18       
54        3        
55        15       
56        18       
57        28       
58        163      
59        16       
61        42       
62        17       
63        17       
64        31       
65        15       
66        12       
67        12       
68        12       
69        15       
70        16       
71        16       
72        19       
73        47       
74        51       
75        21       
76        27       
77        12       
78        17       
79        14       
81        78       
82        12       
83        17       
84        15       
85        77       
86        16       
87        12       
88        17       
89        14       
90        16       
91        19       
92        4        
93        24       
0         1        
1         3        
2         1        
3         2        
4         10       
5         2        
6         2        
7         4        
8         1        
9         2        
10        2        
12        1        
13        18       
14        3        
15        2        
16        2        
17        1        
18        2        
19        1        
20        2        
21        2        
22        5        
23        2        
24        1        
25        1        
27        2        
28        2        
29        2        
30        2        
31        2        
32        1        
33        1        
34        2        
36        3        
37        2        
39        1        
40        1        
41        2        
42        1        
43        1        
45        1        
47        1        
48        4        
49        1        
50        2        
51        1        
52        1        
53        1        
55        2        
56        2        
57        1        
58        6        
59        1        
61        3        
62        1        
63        2        
64        2        
65        2        
66        2        
67        2        
68        2        
69        2        
70        1        
71        1        
72        1        
74        3        
75        1        
76        2        
77        2        
78        1        
79        1        
81        1        
82        2        
83        1        
84        2        
85        1        
86        1        
87        3        
88        1        
89        1        
90        1        
91        1        
8         1        
13        3        
31        2        
63        3        
90        1        
4         1        
13        4        
31        1        
37        2        
58        1        
63        1        
7         1        
13        2        
14        1        
19        11       
22        1        
31        2        
36        1        
48        1        
52        14       
57        1        
58        1        
61        1        
63        1        
71        3        
74        1        
75        1        
76        1        
79        2        
0         1        
13        1        
22        1        
25        2        
29        1        
35        1        
38        1        
40        9        
43        1        
56        1        
58        1        
71        1        
75        9        
76        1        
85        1        
0         9        
4         1        
13        8        
29        7        
37        1        
43        9        
52        1        
56        7        
57        1        
58        1        
63        1        
76        9        
0         1        
4         1        
7         1        
12        1        
13        4        
14        1        
21        1        
25        1        
29        1        
31        1        
33        1        
39        1        
40        1        
43        1        
45        1        
48        1        
53        1        
56        1        
57        1        
58        1        
63        1        
72        1        
75        1        
76        1        
81        1        
85        1        
1         1        
3         1        
5         1        
6         1        
7         1        
9         1        
10        1        
13        46       
14        1        
15        1        
16        1        
18        1        
20        1        
21        1        
22        1        
23        1        
27        1        
28        1        
29        1        
30        1        
31        1        
34        1        
36        1        
48        2        
50        1        
55        1        
56        1        
58        17       
61        1        
63        1        
65        1        
66        1        
67        1        
68        1        
69        1        
74        1        
76        1        
77        1        
82        1        
83        1        
84        1        
87        1        
4         1        
7         1        
12        9        
13        19       
14        1        
21        1        
22        1        
32        1        
33        9        
45        9        
58        1        
63        1        
72        9        
75        1        
4         4        
7         1        
13        3        
14        1        
29        3        
37        2        
38        1        
40        9        
48        1        
56        3        
57        1        
63        2        
70        1        
76        3        
0         21       
1         6        
2         13       
3         7        
4         66       
5         7        
6         5        
7         95       
8         13       
9         5        
10        6        
12        22       
13        277      
14        95       
15        6        
16        6        
17        14       
18        7        
19        13       
20        5        
21        25       
22        109      
23        6        
24        14       
25        57       
27        7        
28        11       
29        12       
30        6        
31        20       
32        14       
33        22       
34        6        
35        6        
36        107      
37        31       
38        14       
39        15       
40        30       
41        36       
42        29       
43        21       
44        7        
45        22       
47        14       
48        116      
49        13       
50        6        
51        13       
52        16       
53        46       
54        8        
55        6        
56        12       
57        44       
58        208      
59        14       
61        117      
62        14       
63        11       
64        36       
65        7        
66        6        
67        6        
68        6        
69        6        
70        13       
71        14       
72        55       
73        12       
74        118      
75        20       
76        19       
77        6        
78        16       
79        13       
81        20       
82        6        
83        14       
84        6        
85        16       
86        14       
87        6        
88        15       
89        15       
90        13       
91        18       
92        4        
93        12       
0         1        
3         2        
4         1        
7         4        
12        1        
13        6        
14        4        
22        5        
25        5        
28        2        
31        1        
33        1        
35        3        
36        5        
37        1        
40        1        
41        1        
42        1        
43        1        
45        1        
48        4        
53        1        
57        1        
58        4        
61        5        
63        2        
64        1        
71        1        
72        1        
74        5        
75        3        
86        1        
90        1        
6         1        
7         3        
13        6        
14        2        
22        2        
29        1        
30        1        
36        2        
48        3        
56        1        
57        1        
58        3        
61        2        
74        2        
76        1        
7         1        
8         1        
13        2        
14        1        
17        1        
30        1        
32        1        
33        1        
37        2        
40        1        
45        1        
48        1        
49        1        
53        1        
59        1        
63        1        
66        1        
70        1        
71        1        
72        9        
83        1        
88        1        
90        1        
13        4        
28        1        
37        1        
41        1        
52        1        
57        1        
58        6        
61        2        
63        2        
64        1        
74        2        
30        1        
37        2        
40        9        
53        4        
63        1        
1         2        
2         1        
3         2        
5         2        
6         2        
9         2        
10        2        
14        1        
15        2        
16        2        
18        2        
20        2        
23        2        
27        2        
28        2        
29        2        
30        2        
31        1        
34        2        
37        2        
48        1        
50        2        
55        2        
56        2        
57        1        
63        4        
65        2        
66        2        
67        2        
68        2        
69        2        
76        2        
77        2        
82        2        
84        2        
86        2        
87        2        
13        2        
14        1        
19        11       
21        1        
31        2        
48        1        
51        1        
52        14       
58        1        
63        1        
71        3        
79        2        
81        1        
85        1        
13        2        
14        1        
19        2        
21        9        
25        1        
31        1        
40        9        
42        1        
48        1        
52        1        
71        7        
79        1        
91        3        
12        1        
13        15       
37        1        
52        1        
81        1        
13        4        
30        1        
41        11       
57        9        
64        11       
73        6        
7         1        
13        15       
21        1        
31        2        
43        2        
91        2        
58        1        
61        1        
58        1        
74        1        
58        1        
74        1        
58        1        
74        1        
58        1        
61        1        
58        1        
74        1        
13        14       
37        1        
21        1        
81        1        
85        1        
0         1        
43        1        
41        1        
64        1        
36        1        
58        1        
0         1        
1         1        
3         1        
4         1        
5         1        
6         1        
7         14       
9         1        
10        1        
12        1        
13        14       
14        14       
15        1        
16        1        
18        1        
20        1        
21        1        
22        14       
23        1        
25        1        
27        1        
28        1        
29        1        
30        1        
31        2        
33        1        
34        1        
36        14       
37        214      
40        1        
41        1        
42        10       
43        1        
45        1        
47        1        
48        14       
49        1        
50        1        
53        1        
55        1        
56        1        
57        1        
58        16       
61        14       
63        1        
64        1        
65        1        
66        1        
67        1        
68        1        
69        1        
72        1        
74        14       
75        1        
76        1        
77        1        
81        1        
82        1        
84        1        
85        1        
87        1        
88        1        
54        1        
62        1        
9         1        
20        1        
23        1        
66        1        
0         1        
4         1        
12        1        
21        1        
25        1        
33        1        
40        1        
41        1        
42        1        
43        1        
45        1        
53        1        
57        1        
64        1        
72        1        
75        1        
81        1        
85        1        
1         2        
14        1        
20        1        
52        1        
68        3        
71        4        
91        1        
93        1        
13        1        
19        1        
36        1        
52        2        
61        3        
63        5        
68        1        
71        1        
91        1        
1         6        
2         8        
3         6        
5         6        
6         6        
8         8        
9         6        
10        6        
15        6        
16        6        
17        8        
18        6        
19        8        
20        6        
23        6        
24        8        
27        6        
28        6        
29        6        
30        6        
31        8        
32        8        
34        6        
37        8        
39        8        
47        8        
49        8        
50        6        
51        8        
52        8        
55        6        
56        6        
59        8        
62        8        
63        6        
65        6        
66        6        
67        6        
68        6        
69        6        
70        8        
71        8        
76        6        
77        6        
78        8        
79        8        
82        6        
83        8        
84        6        
86        8        
87        6        
88        8        
89        8        
90        8        
91        8        
1         1        
2         3        
3         1        
5         1        
6         1        
8         3        
9         1        
10        1        
15        1        
16        1        
17        3        
18        1        
19        3        
20        1        
23        1        
24        3        
27        1        
28        1        
29        1        
30        1        
31        3        
32        3        
34        1        
37        3        
39        3        
47        3        
49        3        
50        1        
51        3        
52        3        
55        1        
56        1        
59        3        
62        3        
63        1        
65        1        
66        1        
67        1        
68        1        
69        1        
70        3        
71        3        
76        1        
77        1        
78        3        
79        3        
82        1        
83        3        
84        1        
86        3        
87        1        
88        3        
89        3        
90        3        
91        3        
1         7        
2         7        
3         7        
5         7        
6         7        
8         7        
9         7        
10        7        
15        7        
16        7        
17        7        
18        7        
19        7        
20        7        
23        7        
24        7        
27        7        
28        7        
29        7        
30        7        
31        7        
32        7        
34        7        
37        7        
39        7        
47        7        
49        7        
50        7        
51        7        
52        7        
55        7        
56        7        
59        7        
62        7        
63        7        
65        7        
66        7        
67        7        
68        7        
69        7        
70        7        
71        7        
76        7        
77        7        
78        7        
79        7        
82        7        
83        7        
84        7        
86        7        
87        7        
88        7        
89        7        
90        7        
91        7        
1         11       
2         15       
3         11       
5         11       
6         11       
8         15       
9         11       
10        11       
15        11       
16        11       
17        15       
18        11       
19        15       
20        11       
23        11       
24        15       
27        11       
28        11       
29        11       
30        11       
31        15       
32        15       
34        11       
37        15       
39        15       
47        15       
49        15       
50        11       
51        15       
52        15       
55        11       
56        11       
59        15       
62        15       
63        11       
65        11       
66        11       
67        11       
68        11       
69        11       
70        15       
71        15       
76        11       
77        11       
78        15       
79        15       
82        11       
83        15       
84        11       
86        15       
87        11       
88        15       
89        15       
90        15       
91        15       
0         7        
1         5        
2         4        
3         1        
4         8        
5         3        
6         3        
8         4        
9         3        
10        3        
12        7        
13        9        
14        1        
15        4        
16        6        
17        4        
18        8        
19        7        
20        3        
21        16       
23        2        
24        4        
25        10       
27        4        
28        5        
29        3        
30        3        
31        30       
32        4        
33        7        
34        1        
35        29       
36        2        
37        8        
38        5        
39        9        
40        9        
41        7        
42        7        
43        9        
44        12       
45        7        
47        6        
48        4        
49        4        
50        4        
51        4        
52        6        
53        8        
54        11       
55        5        
56        3        
57        9        
58        2        
59        4        
61        7        
62        19       
63        14       
64        7        
65        1        
66        2        
67        3        
68        4        
69        4        
70        4        
71        3        
72        9        
73        12       
74        1        
75        12       
76        3        
77        1        
78        5        
79        5        
81        11       
82        150      
83        5        
84        4        
85        11       
86        13       
87        1        
88        16       
89        2        
90        4        
91        8        
92        4        
93        12       
5         1        
14        12       
21        1        
22        1        
52        1        
63        5        
68        1        
77        3        
86        1        
36        1        
58        1        
0         1        
9         1        
15        2        
18        2        
20        1        
27        2        
29        1        
47        2        
50        2        
55        2        
56        1        
63        2        
69        2        
76        1        
78        1        
82        2        
84        2        
87        4        
3         1        
5         1        
7         18       
9         2        
13        22       
14        18       
20        2        
22        17       
33        1        
36        17       
48        22       
58        17       
61        17       
65        1        
73        1        
74        17       
18        1        
85        1        
54        1        
58        2        
90        1        
22        1        
58        1        
1         1        
2         1        
3         1        
5         1        
6         1        
7         1        
8         1        
9         1        
10        1        
13        6        
14        1        
15        1        
16        1        
17        1        
18        1        
19        1        
20        1        
22        1        
23        1        
24        1        
27        1        
28        1        
29        1        
30        1        
31        1        
32        1        
34        1        
36        1        
37        2        
39        1        
41        1        
47        1        
48        15       
49        1        
50        1        
51        1        
52        1        
55        1        
56        1        
58        1        
59        1        
61        1        
62        2        
63        1        
64        1        
65        1        
66        1        
67        1        
68        1        
69        1        
70        1        
71        1        
74        1        
76        1        
77        1        
78        1        
79        1        
82        1        
83        1        
84        1        
86        1        
87        1        
88        1        
89        1        
90        1        
91        1        
0         9        
1         5        
2         2        
4         7        
8         5        
10        7        
12        3        
14        1        
17        4        
18        1        
19        1        
20        1        
21        3        
24        3        
25        24       
27        3        
30        4        
31        13       
32        5        
33        3        
34        1        
37        16       
39        1        
40        5        
41        3        
42        3        
43        5        
45        3        
47        5        
49        4        
51        2        
53        3        
54        2        
55        1        
57        5        
59        4        
61        1        
62        5        
64        3        
67        14       
68        4        
70        4        
72        3        
75        3        
77        2        
78        5        
81        3        
82        3        
83        4        
85        3        
86        2        
87        3        
88        3        
90        3        
91        1        
93        3        
4         1        
27        2        
31        3        
87        1        
0         5        
1         3        
2         20       
3         4        
4         7        
5         4        
8         20       
9         12       
12        5        
15        4        
16        3        
17        20       
18        4        
20        12       
21        5        
24        20       
25        6        
27        4        
29        3        
30        2        
31        54       
32        20       
33        5        
34        4        
37        20       
40        5        
41        5        
42        5        
43        5        
44        71       
45        5        
47        30       
49        20       
50        4        
51        20       
53        5        
54        78       
55        4        
56        2        
57        6        
59        20       
62        26       
63        4        
64        5        
65        4        
67        1        
68        3        
69        4        
70        20       
72        5        
75        5        
76        2        
77        2        
78        20       
81        6        
82        4        
83        20       
84        4        
85        6        
86        20       
87        4        
88        20       
90        20       
92        16       
93        2        
31        3        
79        1        
91        3        
7         1        
13        1        
14        1        
22        1        
36        1        
48        1        
58        1        
61        1        
74        1        
19        1        
81        9        
85        9        
7         1        
13        1        
14        1        
22        1        
36        1        
48        1        
58        1        
61        1        
74        1        
47        1        
88        3        
15        5        
16        1        
18        1        
27        1        
33        1        
0         2        
2         5        
4         2        
12        2        
13        1        
21        2        
25        2        
33        2        
38        2        
40        2        
41        2        
42        2        
43        2        
44        1        
45        2        
53        2        
54        1        
57        2        
61        1        
64        2        
68        3        
72        2        
73        1        
75        2        
81        2        
82        1        
85        2        
86        2        
93        2        
13        5        
47        1        
61        1        
13        1        
55        1        
85        1        
1         1        
68        6        
6         2        
10        1        
13        3        
18        1        
31        2        
35        1        
38        1        
40        2        
55        1        
89        2        
91        1        
93        3        
0         3        
2         1        
3         1        
4         3        
5         1        
8         1        
12        3        
17        1        
19        1        
21        3        
24        5        
25        3        
29        1        
31        1        
32        1        
33        3        
35        2        
37        1        
39        1        
40        3        
41        3        
42        3        
43        3        
44        2        
45        3        
47        1        
49        1        
51        1        
52        1        
53        3        
54        2        
56        1        
57        3        
59        1        
62        1        
64        3        
65        1        
70        1        
71        1        
72        3        
73        2        
75        3        
76        1        
78        1        
79        1        
81        3        
83        1        
85        3        
86        2        
88        1        
89        1        
90        1        
91        1        
92        1        
93        2        
10        1        
24        1        
44        3        
47        2        
54        3        
63        2        
91        1        
93        2        
44        2        
54        2        
73        2        
92        1        
31        5        
86        2        
93        1        
27        1        
31        2        
77        1        
91        1        
55        1        
79        1        
1         2        
2         1        
3         1        
5         1        
6         1        
8         1        
9         1        
10        1        
13        1        
15        1        
16        1        
17        1        
18        1        
19        1        
20        1        
23        1        
24        1        
27        1        
28        1        
29        1        
30        1        
31        1        
32        1        
34        1        
37        1        
39        1        
47        1        
49        1        
50        1        
51        1        
52        1        
55        1        
56        1        
59        1        
62        1        
63        1        
65        1        
66        1        
67        1        
68        2        
69        1        
70        1        
71        1        
76        1        
77        1        
78        1        
79        1        
82        1        
83        1        
84        1        
86        1        
87        1        
88        1        
89        1        
90        1        
91        1        
93        1        
1         1        
2         2        
3         1        
5         1        
6         1        
8         2        
9         1        
10        1        
15        1        
16        1        
17        2        
18        1        
19        2        
20        1        
23        1        
24        2        
27        1        
28        1        
29        1        
30        1        
31        2        
32        2        
34        1        
37        2        
39        2        
47        2        
49        2        
50        1        
51        2        
52        2        
55        1        
56        1        
59        2        
62        2        
63        1        
65        1        
66        1        
67        1        
68        1        
69        1        
70        2        
71        2        
76        1        
77        1        
78        2        
79        2        
82        1        
83        2        
84        1        
86        2        
87        1        
88        2        
89        2        
90        2        
91        2        
6         1        
13        1        
31        1        
68        1        
9         1        
15        2        
18        2        
20        1        
27        2        
47        1        
50        2        
55        2        
63        2        
69        2        
84        2        
9         1        
14        2        
20        1        
44        1        
54        1        
73        1        
19        1        
31        1        
52        1        
71        9        
79        1        
91        1        
42        1        
71        2        
79        1        
1         1        
3         1        
5         1        
6         1        
9         1        
10        1        
15        1        
16        1        
18        1        
20        1        
23        1        
27        1        
28        1        
29        1        
30        1        
34        1        
50        1        
55        1        
56        1        
63        1        
65        1        
66        1        
67        1        
68        1        
69        1        
76        1        
77        1        
82        1        
84        1        
87        1        
3         1        
5         1        
25        1        
57        1        
68        1        
71        2        
30        2        
77        2        
78        2        
88        1        
1         1        
15        2        
18        2        
27        2        
50        2        
55        2        
61        1        
62        1        
63        2        
69        2        
75        1        
77        1        
84        2        
25        1        
30        2        
77        1        
0         1        
3         1        
4         1        
12        1        
21        1        
25        1        
33        1        
38        1        
40        1        
41        1        
42        1        
43        1        
45        1        
53        1        
57        1        
64        1        
72        1        
75        2        
81        1        
85        1        
93        1        
37        2        
81        1        
38        1        
40        1        
58        1        
61        1        
19        1        
21        1        
24        1        
31        10       
37        4        
38        1        
39        1        
47        10       
48        1        
54        4        
57        2        
68        1        
78        2        
81        1        
82        5        
88        3        
91        2        
1         4        
3         2        
5         1        
13        2        
14        9        
15        1        
16        3        
18        1        
23        1        
27        1        
35        1        
42        3        
47        1        
50        1        
55        2        
63        2        
65        1        
66        1        
68        4        
69        1        
77        1        
84        1        
91        4        
9         1        
63        2        
82        2        
0         2        
1         10       
2         6        
3         22       
4         4        
5         17       
6         9        
7         1        
8         6        
9         8        
10        9        
12        2        
13        1        
14        1        
15        10       
16        10       
17        6        
18        9        
19        6        
20        8        
21        2        
22        1        
23        11       
24        9        
25        3        
27        9        
28        9        
29        9        
30        10       
31        6        
32        6        
33        2        
34        10       
35        9        
36        1        
37        8        
38        2        
39        7        
40        4        
41        2        
42        2        
43        2        
44        3        
45        2        
47        6        
48        1        
49        6        
50        9        
51        6        
52        6        
53        2        
54        3        
55        9        
56        9        
57        11       
58        1        
59        6        
61        1        
62        13       
63        10       
64        2        
65        14       
66        11       
67        9        
68        10       
69        9        
70        6        
71        6        
72        2        
73        1        
74        1        
75        2        
76        9        
77        10       
78        6        
79        6        
81        2        
82        10       
83        6        
84        9        
85        2        
86        6        
87        10       
88        6        
89        6        
90        6        
91        7        
93        2        
3         3        
5         3        
65        2        
78        1        
1         1        
2         1        
3         1        
5         1        
6         1        
8         1        
9         1        
10        1        
15        1        
16        1        
17        1        
18        1        
19        1        
20        1        
23        1        
24        1        
27        1        
28        1        
29        1        
30        1        
31        1        
32        1        
34        1        
37        1        
39        1        
47        1        
49        1        
50        1        
51        1        
52        1        
55        1        
56        1        
59        1        
62        1        
63        1        
65        1        
66        1        
67        1        
68        1        
69        1        
70        1        
71        1        
76        1        
77        1        
78        1        
79        1        
82        1        
83        1        
84        1        
86        1        
87        1        
88        1        
89        1        
90        1        
91        1        
1         1        
2         1        
3         1        
5         1        
6         1        
8         1        
9         1        
10        1        
15        1        
16        1        
17        1        
18        1        
19        1        
20        1        
23        1        
24        1        
27        1        
28        1        
29        1        
30        1        
31        1        
32        1        
34        1        
37        1        
39        1        
47        1        
49        1        
50        1        
51        1        
52        1        
55        1        
56        1        
59        1        
62        1        
63        1        
65        1        
66        1        
67        1        
68        1        
69        1        
70        1        
71        1        
76        1        
77        1        
78        1        
79        1        
82        1        
83        1        
84        1        
86        1        
87        1        
88        1        
89        1        
90        1        
91        1        
0         3        
1         3        
4         3        
7         6        
8         1        
9         3        
12        3        
13        7        
14        6        
16        3        
18        2        
20        3        
21        4        
22        6        
23        2        
25        5        
28        2        
29        1        
30        1        
31        1        
33        1        
34        4        
36        6        
37        1        
40        3        
41        3        
42        3        
43        3        
44        4        
45        3        
47        1        
48        6        
50        2        
53        1        
54        11       
55        2        
57        1        
58        6        
61        6        
64        3        
66        4        
67        1        
68        3        
69        2        
72        3        
73        2        
74        6        
75        6        
77        4        
78        6        
81        4        
82        4        
84        2        
85        4        
86        1        
87        1        
89        1        
92        2        
93        7        
0         2        
1         1        
15        5        
19        1        
20        4        
23        1        
27        1        
29        2        
31        2        
34        3        
44        4        
45        1        
52        1        
54        4        
56        1        
71        1        
76        1        
79        1        
91        1        
37        2        
45        1        
71        2        
18        1        
63        3        
5         1        
52        1        
61        1        
63        1        
8         1        
9         2        
13        1        
20        2        
27        1        
29        1        
31        1        
37        1        
53        1        
73        3        
82        1        
91        1        
47        1        
53        4        
37        1        
58        14       
22        1        
58        1        
1         3        
2         3        
3         3        
5         3        
6         3        
8         3        
9         3        
10        3        
14        1        
15        3        
16        3        
17        3        
18        3        
19        3        
20        3        
23        3        
24        3        
27        3        
28        3        
